Pop,Longitude,Latitude,Pop,Longitude,Latitude,Distance,Fst,Group
DE-Brem,8.5809,53.5396,DE-Gotn,9.9356,51.5339,149.8445253,0.123599,N
DE-Gotn,9.9356,51.5339,DE-Brem,8.5809,53.5396,149.8445253,0.123599,N
RU-Vol,44.4525,48.681,Sl-Odo,14.028,45.5942,1436.281632,0.12347,N
Sl-Odo,14.028,45.5942,RU-Vol,44.4525,48.681,1436.281632,0.12347,N
DK,9.5018,56.2639,PL-Swie,20.926346,50.895887,596.5103422,0.123362,NS
PL-Swie,20.926346,50.895887,DK,9.5018,56.2639,596.5103422,0.123362,NS
DE-Ben,12.1656,52.9098,MK-Pel,21.1844,41.0033,924.6288491,0.123203,N
MK-Pel,21.1844,41.0033,DE-Ben,12.1656,52.9098,924.6288491,0.123203,N
RU-Tall,24.7536,59.437,Sl-Odo,14.028,45.5942,1054.613462,0.1227,N
Sl-Odo,14.028,45.5942,RU-Tall,24.7536,59.437,1054.613462,0.1227,N
AT,9.7859,47.216,PL-Olk,19.576457,50.216353,491.7172366,0.122679,NS
PL-Olk,19.576457,50.216353,AT,9.7859,47.216,491.7172366,0.122679,NS
PL-JDru,19.415628,54.127153,SE-Sua,18.6435,60.1282,415.7234393,0.122606,SN
SE-Sua,18.6435,60.1282,PL-JDru,19.415628,54.127153,415.7234393,0.122606,NS
EN-Kent,0.4527,51.2468,LT-Nem,23.9971,54.5886,1002.756753,0.122498,N
LT-Nem,23.9971,54.5886,EN-Kent,0.4527,51.2468,1002.756753,0.122498,N
DE-Gota,10.7183,50.9489,MK-Pel,21.1844,41.0033,849.7269124,0.122443,N
MK-Pel,21.1844,41.0033,DE-Gota,10.7183,50.9489,849.7269124,0.122443,N
PL-Bob,16.567544,53.923758,SK-Bies,22.4522,49.37417,402.8648681,0.122362,SN
SK-Bies,22.4522,49.37417,PL-Bob,16.567544,53.923758,402.8648681,0.122362,NS
DK,9.5018,56.2639,Sl-Odo,14.028,45.5942,762.8464654,0.122181,N
Sl-Odo,14.028,45.5942,DK,9.5018,56.2639,762.8464654,0.122181,N
PL-Dzie,14.99795,52.731386,PL-Hack,23.1793,52.8344,341.8627872,0.122153,SN
PL-Hack,23.1793,52.8344,PL-Dzie,14.99795,52.731386,341.8627872,0.122153,NS
LT-Juod,21.1087,55.5198,RO-Rete,22.9043,45.3707,705.7597656,0.122113,N
RO-Rete,22.9043,45.3707,LT-Juod,21.1087,55.5198,705.7597656,0.122113,N
PL-Ostr,19.958726,53.741945,PL-Hack,23.1793,52.8344,147.0723864,0.12211,SN
PL-Hack,23.1793,52.8344,PL-Ostr,19.958726,53.741945,147.0723864,0.12211,NS
DE-Leis,12.9285,51.1577,PL-Swie,20.926346,50.895887,347.9328739,0.122071,NS
PL-Swie,20.926346,50.895887,DE-Leis,12.9285,51.1577,347.9328739,0.122071,NS
GR-Vern,20.7643,39.5706,LT-Petk,24.834829,54.657314,1059.590911,0.12171,N
LT-Petk,24.834829,54.657314,GR-Vern,20.7643,39.5706,1059.590911,0.12171,N
DE-Brem,8.5809,53.5396,PL-Olk,19.576457,50.216353,521.5589831,0.121704,NS
PL-Olk,19.576457,50.216353,DE-Brem,8.5809,53.5396,521.5589831,0.121704,NS
AT,9.7859,47.216,PL-Swie,20.926346,50.895887,564.2065356,0.12156,NS
PL-Swie,20.926346,50.895887,AT,9.7859,47.216,564.2065356,0.12156,NS
DE-Biel,8.5167,52.0167,PL-JDru,19.415628,54.127153,474.8877069,0.121548,NS
PL-JDru,19.415628,54.127153,DE-Biel,8.5167,52.0167,474.8877069,0.121548,NS
DK,9.5018,56.2639,PL-Bies,22.5089,49.3556,721.2020832,0.121461,NS
PL-Bies,22.5089,49.3556,DK,9.5018,56.2639,721.2020832,0.121461,NS
PL-JDru,19.415628,54.127153,PL-Sier,17.474509,54.09711,78.66203534,0.121458,SS
PL-Sier,17.474509,54.09711,PL-JDru,19.415628,54.127153,78.66203534,0.121458,SS
FR-Clermont,3.0321,46.0811,SE-Karl,15.5861,56.1603,881.3183078,0.121091,N
SE-Karl,15.5861,56.1603,FR-Clermont,3.0321,46.0811,881.3183078,0.121091,N
LT-Petk,24.834829,54.657314,SE-Nass,14.6974,57.6521,441.0687741,0.121014,N
SE-Nass,14.6974,57.6521,LT-Petk,24.834829,54.657314,441.0687741,0.121014,N
DK,9.5018,56.2639,LT-Petk,24.834829,54.657314,609.6180361,0.120865,N
LT-Petk,24.834829,54.657314,DK,9.5018,56.2639,609.6180361,0.120865,N
LT-Luk,26.2019,55.8502,RU-Vor,39.2089,51.6755,603.2967296,0.120756,N
RU-Vor,39.2089,51.6755,LT-Luk,26.2019,55.8502,603.2967296,0.120756,N
FR-Clermont,3.0321,46.0811,Sl-Glaz,14.686,45.6713,560.9250978,0.120694,N
Sl-Glaz,14.686,45.6713,FR-Clermont,3.0321,46.0811,560.9250978,0.120694,N
EN-Shro,-2.9984,52.49,LT-Birz,24.6141,55.9825,1132.952011,0.120617,N
LT-Birz,24.6141,55.9825,EN-Shro,-2.9984,52.49,1132.952011,0.120617,N
FR-Clermont,3.0321,46.0811,SE-Nass,14.6974,57.6521,939.0242425,0.12057,N
SE-Nass,14.6974,57.6521,FR-Clermont,3.0321,46.0811,939.0242425,0.12057,N
PL-Ryj,18.945785,53.853784,Sl-Odo,14.028,45.5942,611.259774,0.120568,SN
Sl-Odo,14.028,45.5942,PL-Ryj,18.945785,53.853784,611.259774,0.120568,NS
DE-Gota,10.7183,50.9489,LT-Juod,21.1087,55.5198,532.4986455,0.120547,N
LT-Juod,21.1087,55.5198,DE-Gota,10.7183,50.9489,532.4986455,0.120547,N
PL-JDru,19.415628,54.127153,Sl-Glaz,14.686,45.6713,620.7868252,0.120512,SN
Sl-Glaz,14.686,45.6713,PL-JDru,19.415628,54.127153,620.7868252,0.120512,NS
LT-Juod,21.1087,55.5198,RU-Berez,30.6179,52.6934,431.4717041,0.120474,N
RU-Berez,30.6179,52.6934,LT-Juod,21.1087,55.5198,431.4717041,0.120474,N
PL-Swie,20.926346,50.895887,SK-Kos,21.863,48.7161,156.3226405,0.120394,SN
SK-Kos,21.863,48.7161,PL-Swie,20.926346,50.895887,156.3226405,0.120394,NS
DE-Brem,8.5809,53.5396,PL-Swie,20.926346,50.895887,552.8560705,0.120378,NS
PL-Swie,20.926346,50.895887,DE-Brem,8.5809,53.5396,552.8560705,0.120378,NS
DE-Bad,11.9383,52.9546,LT-Petk,24.834829,54.657314,538.467391,0.119983,N
LT-Petk,24.834829,54.657314,DE-Bad,11.9383,52.9546,538.467391,0.119983,N
LT-Juod,21.1087,55.5198,RU-Spet,30.3351,59.9343,456.417588,0.119799,N
RU-Spet,30.3351,59.9343,LT-Juod,21.1087,55.5198,456.417588,0.119799,N
FR-Clermont,3.0321,46.0811,RO-Rete,22.9043,45.3707,957.4680267,0.119786,N
RO-Rete,22.9043,45.3707,FR-Clermont,3.0321,46.0811,957.4680267,0.119786,N
GR-Mac,22.4511,40.9469,LT-Birz,24.6141,55.9825,1043.667207,0.119784,N
LT-Birz,24.6141,55.9825,GR-Mac,22.4511,40.9469,1043.667207,0.119784,N
DE-Rech,13.7373,51.0504,PL-Swie,20.926346,50.895887,312.8985272,0.119673,NS
PL-Swie,20.926346,50.895887,DE-Rech,13.7373,51.0504,312.8985272,0.119673,NS
LT-Petk,24.834829,54.657314,RO-Mar,22.5417,45.3986,647.8080292,0.119344,N
RO-Mar,22.5417,45.3986,LT-Petk,24.834829,54.657314,647.8080292,0.119344,N
DE-Gota,10.7183,50.9489,PL-Olk,19.576457,50.216353,391.7458757,0.119285,NS
PL-Olk,19.576457,50.216353,DE-Gota,10.7183,50.9489,391.7458757,0.119285,NS
FR-Ser,2.3373,45.3602,PL-Hack,23.1793,52.8344,1069.736934,0.119194,NS
PL-Hack,23.1793,52.8344,FR-Ser,2.3373,45.3602,1069.736934,0.119194,N
MK-Pel,21.1844,41.0033,RO-Rete,22.9043,45.3707,313.9966423,0.119159,N
RO-Rete,22.9043,45.3707,MK-Pel,21.1844,41.0033,313.9966423,0.119159,N
DE-Rech,13.7373,51.0504,PL-Olk,19.576457,50.216353,262.2861931,0.119076,NS
PL-Olk,19.576457,50.216353,DE-Rech,13.7373,51.0504,262.2861931,0.119076,NS
GR-Vern,20.7643,39.5706,LT-Birz,24.6141,55.9825,1147.753752,0.118987,N
LT-Birz,24.6141,55.9825,GR-Vern,20.7643,39.5706,1147.753752,0.118987,N
LT-Birz,24.6141,55.9825,SE-Karl,15.5861,56.1603,348.2076664,0.118882,N
SE-Karl,15.5861,56.1603,LT-Birz,24.6141,55.9825,348.2076664,0.118882,N
EN-Suff,0.5151,52.3476,PL-Wielk,17.09,52.2468,699.0252107,0.118811,N
PL-Wielk,17.09,52.2468,EN-Suff,0.5151,52.3476,699.0252107,0.118811,N
LT-Luk,26.2019,55.8502,RU-Vol,44.4525,48.681,912.9474191,0.118696,N
RU-Vol,44.4525,48.681,LT-Luk,26.2019,55.8502,912.9474191,0.118696,N
DE-Eber,13.8331,52.8331,MK-Pel,21.1844,41.0033,887.0118544,0.118624,N
MK-Pel,21.1844,41.0033,DE-Eber,13.8331,52.8331,887.0118544,0.118624,N
IT-Abru,13.9275,42.4576,IT-Cal,15.65,38.1144,313.5652598,0.118613,N
IT-Cal,15.65,38.1144,IT-Abru,13.9275,42.4576,313.5652598,0.118613,N
PL-Hack,23.1793,52.8344,Sl-Glaz,14.686,45.6713,625.0713866,0.118042,N
Sl-Glaz,14.686,45.6713,PL-Hack,23.1793,52.8344,625.0713866,0.118042,N
PL-Swie,20.926346,50.895887,SK-Bies,22.4522,49.37417,125.0046572,0.118024,SN
SK-Bies,22.4522,49.37417,PL-Swie,20.926346,50.895887,125.0046572,0.118024,NS
DE-Brem,8.5809,53.5396,DK,9.5018,56.2639,191.7896251,0.117919,N
DK,9.5018,56.2639,DE-Brem,8.5809,53.5396,191.7896251,0.117919,N
LT-Luk,26.2019,55.8502,PL-Dzie,14.99795,52.731386,499.9216768,0.117793,NS
PL-Dzie,14.99795,52.731386,LT-Luk,26.2019,55.8502,499.9216768,0.117793,NS
LT-Luk,26.2019,55.8502,PL-Ryj,18.945785,53.853784,319.7493506,0.117768,NS
PL-Ryj,18.945785,53.853784,LT-Luk,26.2019,55.8502,319.7493506,0.117768,NS
DE-Biel,8.5167,52.0167,PL-Hack,23.1793,52.8344,619.3948777,0.117739,NS
PL-Hack,23.1793,52.8344,DE-Biel,8.5167,52.0167,619.3948777,0.117739,N
RO-Mar,22.5417,45.3986,Sl-Odo,14.028,45.5942,412.4448373,0.117584,N
Sl-Odo,14.028,45.5942,RO-Mar,22.5417,45.3986,412.4448373,0.117584,N
FR-Clermont,3.0321,46.0811,RU-Spet,30.3351,59.9343,1466.472922,0.117546,N
RU-Spet,30.3351,59.9343,FR-Clermont,3.0321,46.0811,1466.472922,0.117546,N
DE-Biel,8.5167,52.0167,DE-Hors,9.6201,53.8072,132.002042,0.11734,N
DE-Hors,9.6201,53.8072,DE-Biel,8.5167,52.0167,132.002042,0.11734,N
PL-Bies,22.5089,49.3556,RU-Vol,44.4525,48.681,992.1201557,0.117336,NS
RU-Vol,44.4525,48.681,PL-Bies,22.5089,49.3556,992.1201557,0.117336,NS
PL-Dzie,14.99795,52.731386,Sl-Odo,14.028,45.5942,495.1685255,0.117123,SN
Sl-Odo,14.028,45.5942,PL-Dzie,14.99795,52.731386,495.1685255,0.117123,NS
PL-Bies,22.5089,49.3556,RU-Tall,24.7536,59.437,702.4319638,0.117026,NS
RU-Tall,24.7536,59.437,PL-Bies,22.5089,49.3556,702.4319638,0.117026,NS
DE-Brem,8.5809,53.5396,MK-Pel,21.1844,41.0033,1045.365158,0.116979,N
MK-Pel,21.1844,41.0033,DE-Brem,8.5809,53.5396,1045.365158,0.116979,N
FR-Ser,2.3373,45.3602,LT-Luk,26.2019,55.8502,1262.930935,0.116965,N
LT-Luk,26.2019,55.8502,FR-Ser,2.3373,45.3602,1262.930935,0.116965,N
GR-Mac,22.4511,40.9469,LT-Nem,23.9971,54.5886,945.4228992,0.1169,N
LT-Nem,23.9971,54.5886,GR-Mac,22.4511,40.9469,945.4228992,0.1169,N
LT-Nem,23.9971,54.5886,SE-Karl,15.5861,56.1603,347.421819,0.116675,N
SE-Karl,15.5861,56.1603,LT-Nem,23.9971,54.5886,347.421819,0.116675,N
PL-Olk,19.576457,50.216353,SK-Kos,21.863,48.7161,145.917749,0.116657,SN
SK-Kos,21.863,48.7161,PL-Olk,19.576457,50.216353,145.917749,0.116657,NS
DE-Luck,12.3327,51.0947,MK-Pel,21.1844,41.0033,815.1423538,0.116262,N
MK-Pel,21.1844,41.0033,DE-Luck,12.3327,51.0947,815.1423538,0.116262,N
EN-Shro,-2.9984,52.49,LT-Nem,23.9971,54.5886,1111.1071,0.116125,N
LT-Nem,23.9971,54.5886,EN-Shro,-2.9984,52.49,1111.1071,0.116125,N
DE-Biel,8.5167,52.0167,LT-Luk,26.2019,55.8502,764.1615542,0.115948,N
LT-Luk,26.2019,55.8502,DE-Biel,8.5167,52.0167,764.1615542,0.115948,N
LT-Juod,21.1087,55.5198,MK-Pel,21.1844,41.0033,1003.213568,0.115909,N
MK-Pel,21.1844,41.0033,LT-Juod,21.1087,55.5198,1003.213568,0.115909,N
RO-Rete,22.9043,45.3707,SK-Kos,21.863,48.7161,236.3312028,0.115893,N
SK-Kos,21.863,48.7161,RO-Rete,22.9043,45.3707,236.3312028,0.115893,N
DK,9.5018,56.2639,LT-Birz,24.6141,55.9825,581.3039794,0.115862,N
LT-Birz,24.6141,55.9825,DK,9.5018,56.2639,581.3039794,0.115862,N
PL-Olk,19.576457,50.216353,SK-Bies,22.4522,49.37417,140.8614007,0.115824,SN
SK-Bies,22.4522,49.37417,PL-Olk,19.576457,50.216353,140.8614007,0.115824,NS
PL-Ostr,19.958726,53.741945,Sl-Odo,14.028,45.5942,621.9095208,0.115654,SN
Sl-Odo,14.028,45.5942,PL-Ostr,19.958726,53.741945,621.9095208,0.115654,NS
DE-Bad,11.9383,52.9546,LT-Birz,24.6141,55.9825,549.401018,0.115488,N
LT-Birz,24.6141,55.9825,DE-Bad,11.9383,52.9546,549.401018,0.115488,N
GR-Vern,20.7643,39.5706,PL-Bies,22.5089,49.3556,681.6238242,0.115474,NS
PL-Bies,22.5089,49.3556,GR-Vern,20.7643,39.5706,681.6238242,0.115474,NS
GR-Mac,22.4511,40.9469,PL-Bies,22.5089,49.3556,581.1160263,0.115342,NS
PL-Bies,22.5089,49.3556,GR-Mac,22.4511,40.9469,581.1160263,0.115342,NS
LT-Birz,24.6141,55.9825,RO-Mar,22.5417,45.3986,736.951539,0.115273,N
RO-Mar,22.5417,45.3986,LT-Birz,24.6141,55.9825,736.951539,0.115273,N
PL-Ryj,18.945785,53.853784,PL-Bies,22.5089,49.3556,346.337674,0.115205,SS
PL-Bies,22.5089,49.3556,PL-Ryj,18.945785,53.853784,346.337674,0.115205,NS
DE-Gota,10.7183,50.9489,SK-Bies,22.4522,49.37417,530.1548261,0.115082,N
SK-Bies,22.4522,49.37417,DE-Gota,10.7183,50.9489,530.1548261,0.115082,N
PL-Dzie,14.99795,52.731386,PL-Bies,22.5089,49.3556,400.834471,0.115072,SS
PL-Bies,22.5089,49.3556,PL-Dzie,14.99795,52.731386,400.834471,0.115072,NS
DE-Gotn,9.9356,51.5339,PL-JDru,19.415628,54.127153,434.0512807,0.115017,NS
PL-JDru,19.415628,54.127153,DE-Gotn,9.9356,51.5339,434.0512807,0.115017,NS
DE-Ben,12.1656,52.9098,DE-Gota,10.7183,50.9489,148.8812971,0.114955,N
DE-Gota,10.7183,50.9489,DE-Ben,12.1656,52.9098,148.8812971,0.114955,N
DE-Leis,12.9285,51.1577,MK-Pel,21.1844,41.0033,804.4877514,0.114816,N
MK-Pel,21.1844,41.0033,DE-Leis,12.9285,51.1577,804.4877514,0.114816,N
SE-Sua,18.6435,60.1282,PL-Hack,23.1793,52.8344,532.6452041,0.114675,NS
PL-Hack,23.1793,52.8344,SE-Sua,18.6435,60.1282,532.6452041,0.114675,N
DE-Gota,10.7183,50.9489,DE-Luck,12.3327,51.0947,70.89723693,0.114668,N
DE-Luck,12.3327,51.0947,DE-Gota,10.7183,50.9489,70.89723693,0.114668,N
EN-Shro,-2.9984,52.49,FR-Clermont,3.0321,46.0811,519.2668068,0.114651,N
FR-Clermont,3.0321,46.0811,EN-Shro,-2.9984,52.49,519.2668068,0.114651,N
PL-Sier,17.474509,54.09711,Sl-Odo,14.028,45.5942,607.17145,0.114601,SN
Sl-Odo,14.028,45.5942,PL-Sier,17.474509,54.09711,607.17145,0.114601,NS
DE-Ben,12.1656,52.9098,LT-Juod,21.1087,55.5198,403.5037136,0.114494,N
LT-Juod,21.1087,55.5198,DE-Ben,12.1656,52.9098,403.5037136,0.114494,N
LT-Petk,24.834829,54.657314,RU-Vor,39.2089,51.6755,628.8101238,0.114427,N
RU-Vor,39.2089,51.6755,LT-Petk,24.834829,54.657314,628.8101238,0.114427,N
LT-Luk,26.2019,55.8502,PL-Sier,17.474509,54.09711,366.4559988,0.114282,NS
PL-Sier,17.474509,54.09711,LT-Luk,26.2019,55.8502,366.4559988,0.114282,NS
PL-Bies,22.5089,49.3556,RO-Mar,22.5417,45.3986,273.4650365,0.114228,NS
RO-Mar,22.5417,45.3986,PL-Bies,22.5089,49.3556,273.4650365,0.114228,NS
DE-Gota,10.7183,50.9489,PL-Swie,20.926346,50.895887,444.3618883,0.11415,NS
PL-Swie,20.926346,50.895887,DE-Gota,10.7183,50.9489,444.3618883,0.11415,NS
RO-Rete,22.9043,45.3707,SK-Bies,22.4522,49.37417,277.4786196,0.114024,N
SK-Bies,22.4522,49.37417,RO-Rete,22.9043,45.3707,277.4786196,0.114024,N
AT,9.7859,47.216,MK-Pel,21.1844,41.0033,708.8929691,0.11394,N
MK-Pel,21.1844,41.0033,AT,9.7859,47.216,708.8929691,0.11394,N
SE-Sua,18.6435,60.1282,Sl-Odo,14.028,45.5942,1022.0969,0.113896,N
Sl-Odo,14.028,45.5942,SE-Sua,18.6435,60.1282,1022.0969,0.113896,N
DE-Ben,12.1656,52.9098,SK-Bies,22.4522,49.37417,507.8822188,0.113722,N
SK-Bies,22.4522,49.37417,DE-Ben,12.1656,52.9098,507.8822188,0.113722,N
GR-Vern,20.7643,39.5706,LT-Nem,23.9971,54.5886,1048.671915,0.11366,N
LT-Nem,23.9971,54.5886,GR-Vern,20.7643,39.5706,1048.671915,0.11366,N
DE-Ben,12.1656,52.9098,DE-Luck,12.3327,51.0947,125.6393054,0.113638,N
DE-Luck,12.3327,51.0947,DE-Ben,12.1656,52.9098,125.6393054,0.113638,N
RU-Vor,39.2089,51.6755,Sl-Odo,14.028,45.5942,1217.00443,0.113631,N
Sl-Odo,14.028,45.5942,RU-Vor,39.2089,51.6755,1217.00443,0.113631,N
DE-Gota,10.7183,50.9489,SK-Kos,21.863,48.7161,519.6089217,0.113622,N
SK-Kos,21.863,48.7161,DE-Gota,10.7183,50.9489,519.6089217,0.113622,N
LT-Juod,21.1087,55.5198,PL-Bob,16.567544,53.923758,212.1130701,0.113594,NS
PL-Bob,16.567544,53.923758,LT-Juod,21.1087,55.5198,212.1130701,0.113594,NS
DE-Hors,9.6201,53.8072,MK-Pel,21.1844,41.0033,1034.137522,0.113437,N
MK-Pel,21.1844,41.0033,DE-Hors,9.6201,53.8072,1034.137522,0.113437,N
PL-Sier,17.474509,54.09711,PL-Hack,23.1793,52.8344,250.3070631,0.113406,SN
PL-Hack,23.1793,52.8344,PL-Sier,17.474509,54.09711,250.3070631,0.113406,NS
AT,9.7859,47.216,LT-Juod,21.1087,55.5198,751.7431481,0.113263,N
LT-Juod,21.1087,55.5198,AT,9.7859,47.216,751.7431481,0.113263,N
DE-Gota,10.7183,50.9489,DE-Leis,12.9285,51.1577,97.08804463,0.113253,N
DE-Leis,12.9285,51.1577,DE-Gota,10.7183,50.9489,97.08804463,0.113253,N
PL-Sier,17.474509,54.09711,PL-Bies,22.5089,49.3556,391.9722475,0.113232,SS
PL-Bies,22.5089,49.3556,PL-Sier,17.474509,54.09711,391.9722475,0.113232,NS
LT-Luk,26.2019,55.8502,RU-Tall,24.7536,59.437,253.5828286,0.113165,N
RU-Tall,24.7536,59.437,LT-Luk,26.2019,55.8502,253.5828286,0.113165,N
LT-Birz,24.6141,55.9825,SE-Nass,14.6974,57.6521,392.0157434,0.113107,N
SE-Nass,14.6974,57.6521,LT-Birz,24.6141,55.9825,392.0157434,0.113107,N
AT,9.7859,47.216,DE-Ben,12.1656,52.9098,407.3434069,0.113076,N
DE-Ben,12.1656,52.9098,AT,9.7859,47.216,407.3434069,0.113076,N
DE-Hors,9.6201,53.8072,PL-Bob,16.567544,53.923758,283.1224719,0.113032,NS
PL-Bob,16.567544,53.923758,DE-Hors,9.6201,53.8072,283.1224719,0.113032,NS
PL-JDru,19.415628,54.127153,RU-Berez,30.6179,52.6934,471.4444926,0.112863,SN
RU-Berez,30.6179,52.6934,PL-JDru,19.415628,54.127153,471.4444926,0.112863,NS
LT-Petk,24.834829,54.657314,RU-Vol,44.4525,48.681,932.5276781,0.112847,N
RU-Vol,44.4525,48.681,LT-Petk,24.834829,54.657314,932.5276781,0.112847,N
DE-Biel,8.5167,52.0167,FR-Clermont,3.0321,46.0811,479.2429268,0.112566,N
FR-Clermont,3.0321,46.0811,DE-Biel,8.5167,52.0167,479.2429268,0.112566,N
DK,9.5018,56.2639,LT-Nem,23.9971,54.5886,578.9719348,0.112537,N
LT-Nem,23.9971,54.5886,DK,9.5018,56.2639,578.9719348,0.112537,N
LT-Petk,24.834829,54.657314,PL-Ryj,18.945785,53.853784,244.0652751,0.112518,NS
PL-Ryj,18.945785,53.853784,LT-Petk,24.834829,54.657314,244.0652751,0.112518,NS
AT,9.7859,47.216,DE-Gota,10.7183,50.9489,261.3970103,0.112482,N
DE-Gota,10.7183,50.9489,AT,9.7859,47.216,261.3970103,0.112482,N
LT-Luk,26.2019,55.8502,Sl-Glaz,14.686,45.6713,862.6018352,0.112476,N
Sl-Glaz,14.686,45.6713,LT-Luk,26.2019,55.8502,862.6018352,0.112476,N
RU-Berez,30.6179,52.6934,PL-Hack,23.1793,52.8344,311.0763042,0.112411,NS
PL-Hack,23.1793,52.8344,RU-Berez,30.6179,52.6934,311.0763042,0.112411,N
DE-Ben,12.1656,52.9098,SK-Kos,21.863,48.7161,512.4502286,0.112394,N
SK-Kos,21.863,48.7161,DE-Ben,12.1656,52.9098,512.4502286,0.112394,N
PL-Ostr,19.958726,53.741945,PL-Bies,22.5089,49.3556,322.2803409,0.11214,SS
PL-Bies,22.5089,49.3556,PL-Ostr,19.958726,53.741945,322.2803409,0.11214,NS
DE-Ben,12.1656,52.9098,DE-Leis,12.9285,51.1577,125.351209,0.111992,N
DE-Leis,12.9285,51.1577,DE-Ben,12.1656,52.9098,125.351209,0.111992,N
PL-JDru,19.415628,54.127153,RO-Rete,22.9043,45.3707,624.6716093,0.111853,SN
RO-Rete,22.9043,45.3707,PL-JDru,19.415628,54.127153,624.6716093,0.111853,NS
DE-Luck,12.3327,51.0947,LT-Juod,21.1087,55.5198,473.5674191,0.111852,N
LT-Juod,21.1087,55.5198,DE-Luck,12.3327,51.0947,473.5674191,0.111852,N
LT-Luk,26.2019,55.8502,PL-Ostr,19.958726,53.741945,288.1033243,0.111822,NS
PL-Ostr,19.958726,53.741945,LT-Luk,26.2019,55.8502,288.1033243,0.111822,NS
FR-Ser,2.3373,45.3602,PL-Bies,22.5089,49.3556,980.492369,0.111806,NS
PL-Bies,22.5089,49.3556,FR-Ser,2.3373,45.3602,980.492369,0.111806,NS
PL-Wielk,17.09,52.2468,SE-Fal,15.6275,60.606,580.3485405,0.111787,N
SE-Fal,15.6275,60.606,PL-Wielk,17.09,52.2468,580.3485405,0.111787,N
LT-Petk,24.834829,54.657314,PL-Dzie,14.99795,52.731386,423.5210837,0.111774,NS
PL-Dzie,14.99795,52.731386,LT-Petk,24.834829,54.657314,423.5210837,0.111774,NS
LT-Luk,26.2019,55.8502,SE-Sua,18.6435,60.1282,404.5763825,0.111592,N
SE-Sua,18.6435,60.1282,LT-Luk,26.2019,55.8502,404.5763825,0.111592,N
DE-Eber,13.8331,52.8331,DE-Luck,12.3327,51.0947,136.0620045,0.111578,N
DE-Luck,12.3327,51.0947,DE-Eber,13.8331,52.8331,136.0620045,0.111578,N
GR-Vern,20.7643,39.5706,Sl-Odo,14.028,45.5942,538.8303258,0.111558,N
Sl-Odo,14.028,45.5942,GR-Vern,20.7643,39.5706,538.8303258,0.111558,N
FR-Ser,2.3373,45.3602,LT-Petk,24.834829,54.657314,1179.89103,0.111536,N
LT-Petk,24.834829,54.657314,FR-Ser,2.3373,45.3602,1179.89103,0.111536,N
DE-Eber,13.8331,52.8331,DE-Gota,10.7183,50.9489,185.989845,0.1115,N
DE-Gota,10.7183,50.9489,DE-Eber,13.8331,52.8331,185.989845,0.1115,N
FR-Ser,2.3373,45.3602,Sl-Odo,14.028,45.5942,566.2382069,0.111481,N
Sl-Odo,14.028,45.5942,FR-Ser,2.3373,45.3602,566.2382069,0.111481,N
GR-Mac,22.4511,40.9469,Sl-Odo,14.028,45.5942,531.2998437,0.111317,N
Sl-Odo,14.028,45.5942,GR-Mac,22.4511,40.9469,531.2998437,0.111317,N
LT-Nem,23.9971,54.5886,SE-Nass,14.6974,57.6521,415.6292605,0.111312,N
SE-Nass,14.6974,57.6521,LT-Nem,23.9971,54.5886,415.6292605,0.111312,N
DE-Biel,8.5167,52.0167,LT-Petk,24.834829,54.657314,695.8708565,0.11101,N
LT-Petk,24.834829,54.657314,DE-Biel,8.5167,52.0167,695.8708565,0.11101,N
AT,9.7859,47.216,DE-Luck,12.3327,51.0947,291.6744308,0.110922,N
DE-Luck,12.3327,51.0947,AT,9.7859,47.216,291.6744308,0.110922,N
DE-Bad,11.9383,52.9546,LT-Nem,23.9971,54.5886,504.6157821,0.110921,N
LT-Nem,23.9971,54.5886,DE-Bad,11.9383,52.9546,504.6157821,0.110921,N
LT-Nem,23.9971,54.5886,RO-Mar,22.5417,45.3986,638.349364,0.110786,N
RO-Mar,22.5417,45.3986,LT-Nem,23.9971,54.5886,638.349364,0.110786,N
DE-Gotn,9.9356,51.5339,DE-Hors,9.6201,53.8072,157.6583636,0.110771,N
DE-Hors,9.6201,53.8072,DE-Gotn,9.9356,51.5339,157.6583636,0.110771,N
DE-Biel,8.5167,52.0167,Sl-Odo,14.028,45.5942,509.4847683,0.110668,N
Sl-Odo,14.028,45.5942,DE-Biel,8.5167,52.0167,509.4847683,0.110668,N
ES-Ast,-6.5,43.17,PL-Wielk,17.09,52.2468,1255.361152,0.110663,N
PL-Wielk,17.09,52.2468,ES-Ast,-6.5,43.17,1255.361152,0.110663,N
DE-Gotn,9.9356,51.5339,PL-Hack,23.1793,52.8344,567.4707245,0.110642,NS
PL-Hack,23.1793,52.8344,DE-Gotn,9.9356,51.5339,567.4707245,0.110642,N
DE-Biel,8.5167,52.0167,PL-Bies,22.5089,49.3556,638.4874568,0.110509,NS
PL-Bies,22.5089,49.3556,DE-Biel,8.5167,52.0167,638.4874568,0.110509,NS
PL-Bies,22.5089,49.3556,SE-Sua,18.6435,60.1282,759.9489587,0.110459,NS
SE-Sua,18.6435,60.1282,PL-Bies,22.5089,49.3556,759.9489587,0.110459,NS
DE-Leis,12.9285,51.1577,LT-Juod,21.1087,55.5198,452.0318503,0.110436,N
LT-Juod,21.1087,55.5198,DE-Leis,12.9285,51.1577,452.0318503,0.110436,N
PL-Hack,23.1793,52.8344,RU-Spet,30.3351,59.9343,561.1479731,0.11032,N
